ORF,ranks,weighted_rank
YMR223W,371,0.361099644
YMR224C,596,0.353909278
YMR225C,119,0.341299282
YMR226C,263,0.28853949
YMR227C,248,0.407871581
YMR228W,143,0.334292334
YMR229C,1117,0.471694613
YMR230W,542,0.548038814
YMR230W-A,22,0.471152971
YMR231W,315,0.39123568
YMR232W,122,0.392794434
YMR233W,175,0.273856714
YMR234W,656,0.307542298
YMR235C,468,0.320335293
YMR236W,323,0.417383328
YMR237W,112,0.339437652
YMR238W,164,0.320570571
YMR239C,1096,0.344784566
YMR240C,349,0.455148558
YMR241W,200,0.308858859
YMR242C,630,0.550876273
YMR242W-A,2,0.41991992
YMR243C,292,0.262995873
YMR244C-A,77,0.48989249
YMR244W,21,0.351971019
YMR245W,12,0.749833166
YMR246W,296,0.306969131
YMR247C,355,0.411907682
YMR247W-A,2,0.373373373
YMR250W,575,0.411467119
YMR251W,314,0.35287198
YMR251W-A,200,0.362732733
YMR252C,5,0.280680681
YMR253C,105,0.28353115
YMR255W,42,0.444206111
YMR256C,165,0.440482907
YMR257C,87,0.451370911
YMR258C,84,0.364006864
YMR259C,217,0.33539069
YMR260C,805,0.442523269
YMR261C,215,0.293884582
YMR262W,408,0.219336984
YMR263W,196,0.410359339
YMR264W,151,0.381308461
YMR265C,18,0.574963853
YMR266W,135,0.31762874
YMR267W,663,0.263231557
YMR268C,197,0.396955331
YMR269W,321,0.379210987
YMR270C,62,0.414737318
YMR271C,568,0.268532617
YMR272C,624,0.295686712
YMR272W-A,1,0.955955956
YMR272W-B,2,0.364364364
YMR273C,194,0.404223811
YMR274C,138,0.37304696
YMR275C,231,0.385853386
YMR276W,859,0.331941954
YMR277W,377,0.350180419
YMR278W,574,0.3048205
YMR279C,252,0.242039659
YMR280C,308,0.352924353
YMR281W,234,0.3114867
YMR282C,90,0.334668001
YMR283C,43,0.387154596
YMR284W,503,0.41073081
YMR285C,102,0.304853873
YMR286W,548,0.455639947
YMR287C,449,0.269476604
YMR288W,477,0.439869639
YMR289W,312,0.256715048
YMR290C,944,0.484716708
YMR290W-A,3,0.594594595
YMR291W,248,0.254920243
YMR292W,683,0.27278523
YMR293C,381,0.292097872
YMR294W,153,0.382807644
YMR294W-A,12,0.252168836
YMR295C,72,0.37833667
YMR296C,426,0.3205224
YMR297W,639,0.387382688
YMR298W,134,0.369115384
YMR299C,101,0.341965728
YMR300C,672,0.315024846
YMR301C,339,0.338745825
YMR302C,111,0.33229626
YMR303C,328,0.344295515
YMR304C-A,55,0.477677678
YMR304W,600,0.360965966
YMR305C,131,0.354438408
YMR306C-A,1,0.790790791
YMR306W,208,0.306821244
YMR307C-A,1,0.784784785
YMR307W,513,0.337144162
YMR308C,760,0.377283863
YMR309C,766,0.428734217
YMR310C,443,0.365659113
YMR311C,135,0.433062692
YMR312W,145,0.342963653
YMR313C,190,0.370617986
YMR314W,565,0.366268924
YMR315W,371,0.263770509
YMR315W-A,4,0.341091091
YMR316C-A,3,0.455789122
YMR316C-B,4,0.562062062
YMR316W,91,0.346643347
YMR317W,53,0.458496232
YMR318C,225,0.341172283
YMR319C,195,0.368142501
YMR320W,56,0.378217503
YMR321C,176,0.268023706
YMR322C,570,0.255660924
YMR323W,575,0.277729904
YMR324C,2,0.522522523
YMR325W,53,0.54788751
YMR326C,15,0.522589256
YNL001W,410,0.445704241
YNL002C,851,0.560908735
YNL003C,183,0.293249534
YNL004W,645,0.285375298
YNL005C,661,0.428919086
YNL006W,434,0.359310924
YNL007C,518,0.427116305
YNL008C,104,0.446436821
YNL009W,429,0.323507657
YNL010W,102,0.309201358
YNL011C,125,0.195547548
YNL012W,175,0.325308165
YNL013C,46,0.275819298
YNL014W,623,0.283169205
YNL015W,234,0.339942507
YNL016W,667,0.27590409
YNL017C,2,0.239239239
YNL018C,56,0.380112255
YNL019C,32,0.478822573
YNL020C,254,0.314661118
YNL021W,605,0.326486817
YNL022C,603,0.331854242
YNL023C,102,0.327003474
YNL024C,222,0.355734112
YNL024C-A,82,0.349349349
YNL025C,452,0.388215649
YNL026W,477,0.315023619
YNL027W,554,0.295165201
YNL028W,46,0.263459111
YNL029C,97,0.333023745
YNL030W,905,0.372385645
YNL031C,1342,0.415378866
YNL032W,159,0.334145466
YNL033W,19,0.452399768
YNL034W,31,0.462946818
YNL035C,157,0.337528611
YNL036W,617,0.275408309
YNL037C,578,0.371918631
YNL038W,114,0.355320233
YNL039W,148,0.411215269
YNL040W,118,0.327997489
YNL041C,288,0.365487015
YNL042W,82,0.355318733
YNL042W-B,3,0.349349349
YNL043C,33,0.425819759
YNL044W,228,0.33650317
YNL045W,254,0.319425725
YNL046W,28,0.447840698
YNL047C,125,0.419299299
YNL048W,278,0.324309921
YNL049C,264,0.371932539
YNL050C,51,0.314942393
YNL051W,182,0.288002288
YNL052W,319,0.419789696
YNL053W,354,0.30822065
YNL054W,134,0.373403254
YNL054W-A,21,0.31960532
YNL055C,599,0.347830301
YNL056W,133,0.344133607
YNL058C,50,0.343143143
YNL059C,186,0.381860355
YNL061W,929,0.47174839
YNL062C,527,0.485833082
YNL063W,334,0.266533
YNL064C,681,0.334995789
YNL065W,192,0.297010552
YNL066W,113,0.339870844
YNL067W,685,0.512332771
YNL067W-B,5,0.223023023
YNL068C,521,0.314575612
YNL069C,737,0.488609369
YNL070W,283,0.412571582
YNL071W,614,0.339549647
YNL072W,683,0.298353991
YNL073W,730,0.302300931
YNL074C,83,0.389124064
YNL075W,593,0.576164698
YNL076W,130,0.366997767
YNL077W,332,0.321378608
YNL078W,91,0.378004378
YNL079C,423,0.308978009
YNL080C,112,0.358099171
YNL081C,614,0.552604722
YNL082W,378,0.332401184
YNL083W,176,0.312591
YNL084C,392,0.34351954
YNL085W,217,0.338476726
YNL086W,84,0.356797273
YNL087W,157,0.327167932
YNL088W,1333,0.34108452
YNL089C,10,0.702102102
YNL090W,458,0.326750331
YNL091W,121,0.307820217
YNL092W,164,0.339272199
YNL093W,396,0.352407964
YNL094W,138,0.350263307
YNL095C,82,0.324348739
YNL096C,702,0.567745808
YNL097C,394,0.355431574
YNL097C-B,5,0.283883884
YNL097W-A,1,0.970970971
YNL098C,820,0.36374057
YNL099C,124,0.342673318
YNL100W,151,0.39698639
YNL101W,132,0.339498589
YNL102W,565,0.43396671
YNL103W,239,0.41028895
YNL103W-A,2,0.670670671
YNL104C,367,0.346381804
YNL105W,22,0.477295477
YNL106C,302,0.359422336
YNL107W,356,0.379250037
YNL108C,67,0.298462642
YNL109W,1,0.970970971
YNL110C,634,0.596612385
YNL111C,342,0.315801181
YNL112W,1064,0.401461612
YNL113W,673,0.41917549
YNL114C,11,0.276731277
YNL115C,248,0.279719235
YNL116W,300,0.296299633
YNL117W,341,0.372152211
YNL118C,689,0.324914174
YNL119W,355,0.333457401
YNL121C,355,0.410368115
YNL122C,346,0.511592517
YNL123W,500,0.252138138
YNL124W,352,0.38993539
YNL125C,68,0.349776247
YNL126W,308,0.376883377
YNL127W,138,0.375310093
YNL128W,576,0.311196613
YNL129W,298,0.269192011
YNL130C,220,0.374529075
YNL130C-A,24,0.365865866
YNL131W,328,0.419175273
YNL132W,757,0.505185503
YNL133C,97,0.363621353
YNL134C,207,0.291881253
YNL135C,666,0.294361929
YNL136W,252,0.35638019
YNL137C,731,0.449041381
YNL138W,544,0.416795472
YNL138W-A,263,0.498970453
YNL139C,411,0.345827579
YNL140C,68,0.427397986
YNL141W,686,0.42176433
YNL142W,425,0.311612789
YNL143C,61,0.463627562
YNL144C,67,0.390524853
YNL144W-A,1,0.903903904
YNL145W,157,0.363471752
YNL146C-A,4,0.285035035
YNL146W,38,0.318054897
YNL147W,450,0.389356023
YNL148C,174,0.330721526
YNL149C,33,0.351503018
YNL150W,78,0.35015785
YNL151C,340,0.471315433
YNL152W,137,0.329197811
YNL153C,516,0.262714265
YNL154C,417,0.320605978
YNL155W,186,0.314481148
YNL156C,89,0.331916186
YNL157W,150,0.332432432
YNL158W,89,0.412671098
YNL159C,88,0.458356083
YNL160W,301,0.318451342
YNL161W,433,0.317102322
YNL162W,531,0.578169507
YNL162W-A,17,0.497674145
YNL163C,880,0.338632951
YNL164C,45,0.291246802
YNL165W,5,0.282082082
YNL166C,99,0.402877625
YNL167C,465,0.327695437
YNL168C,350,0.230856571
YNL169C,481,0.329941168
YNL171C,37,0.368287206
YNL172W,268,0.371020274
YNL173C,122,0.275775776
YNL174W,8,0.297172172
YNL175C,481,0.459956838
YNL176C,18,0.434656879
YNL177C,582,0.500395585
YNL178W,1038,0.543445179
YNL179C,47,0.359380657
YNL180C,425,0.288999588
YNL181W,257,0.277884889
YNL182C,719,0.427980136
YNL183C,457,0.319470455
YNL184C,81,0.407061382
YNL185C,564,0.475738149
YNL186W,520,0.294232694
YNL187W,47,0.505548101
YNL188W,165,0.366311766
YNL189W,668,0.325341809
YNL190W,91,0.36006336
YNL191W,312,0.248832165
YNL192W,420,0.270844654
YNL193W,9,0.398843288
YNL194C,247,0.357705884
YNL195C,203,0.367737195
YNL196C,115,0.355294425
YNL197C,767,0.260377718
YNL198C,25,0.316436436
YNL199C,221,0.272385508
YNL200C,579,0.33455044
YNL201C,321,0.335531793
YNL202W,535,0.325093318
YNL203C,38,0.28546968
YNL204C,223,0.382413804
YNL206C,211,0.404817139
YNL207W,602,0.46340194
YNL208W,125,0.340852853
YNL209W,1029,0.362074416
YNL210W,109,0.40715027
YNL211C,5,0.224024024
YNL212W,100,0.376416416
YNL213C,81,0.358086482
YNL214W,81,0.488043599
YNL215W,123,0.390976342
YNL216W,534,0.405467265
YNL217W,448,0.255248552
YNL218W,500,0.254404404
YNL219C,236,0.363978385
YNL220W,761,0.318368303
YNL221C,283,0.367820117
YNL222W,283,0.404821783
YNL223W,389,0.350548492
YNL224C,373,0.583210556
YNL225C,183,0.345826701
YNL226W,2,0.373873874
YNL227C,367,0.467931146
YNL228W,20,0.324474474
YNL229C,715,0.338588939
YNL230C,159,0.359995215
YNL231C,229,0.303618029
YNL232W,404,0.428604347
YNL233W,244,0.379260408
YNL234W,123,0.318635709
YNL235C,2,0.540540541
YNL236W,203,0.430193741
YNL237W,96,0.283950617
YNL238W,579,0.344733334
YNL239W,224,0.287769913
YNL240C,207,0.360012186
YNL241C,863,0.375588799
YNL242W,219,0.357727591
YNL243W,374,0.409805527
YNL244C,529,0.409912748
YNL245C,219,0.441510003
YNL246W,578,0.281961893
YNL247W,995,0.306102082
YNL248C,619,0.493503196
YNL249C,292,0.282426262
YNL250W,563,0.344659046
YNL251C,216,0.365879769
YNL252C,356,0.447832664
YNL253W,119,0.32055585
YNL254C,51,0.426092759
YNL255C,608,0.285054792
YNL256W,668,0.29723436
YNL257C,115,0.35658267
YNL258C,173,0.431541368
YNL259C,188,0.362751049
YNL260C,68,0.413928635
YNL261W,366,0.421396807
YNL262W,597,0.465716973
YNL263C,181,0.370746437
YNL264C,115,0.335570353
YNL265C,185,0.375510646
YNL266W,16,0.453265766
YNL267W,687,0.300639796
YNL268W,172,0.281298741
YNL269W,100,0.325105105
YNL270C,156,0.320044403
YNL271C,711,0.363901173
YNL272C,262,0.372655098
YNL273W,421,0.439320556
YNL274C,453,0.331525786
YNL275W,123,0.278799124
YNL276C,3,0.624958292
YNL277W,394,0.34586363
YNL277W-A,2,0.383883884
YNL278W,90,0.333633634
YNL279W,128,0.356403278
YNL280C,241,0.322804132
YNL281W,198,0.332979444
YNL282W,62,0.580677452
YNL283C,162,0.34701368
YNL284C,638,0.511684098
YNL284C-A,14,0.210710711
YNL284C-B,21,0.272367606
YNL285W,1,0.196196196
YNL286W,164,0.410202886
YNL287W,420,0.422496306
YNL288W,233,0.321493167
YNL289W,173,0.402819004
YNL290W,464,0.405405405
YNL291C,179,0.34650852
YNL292W,834,0.332481162
YNL293W,245,0.36849094
YNL294C,129,0.348231953
YNL295W,4,0.249499499
YNL296W,26,0.321475321
YNL297C,393,0.297241262
YNL298W,553,0.349047058
YNL299W,437,0.28851506
YNL300W,127,0.349451814
YNL301C,590,0.542669788
YNL302C,574,0.55464175
YNL303W,1,0.24024024
YNL304W,513,0.291293243
YNL305C,562,0.302097471
YNL306W,592,0.501963112
YNL307C,953,0.274883488
YNL308C,517,0.550918423
YNL309W,178,0.460387354
YNL310C,158,0.40892158
YNL311C,133,0.406308564
YNL312W,497,0.479306268
YNL313C,490,0.391244306
YNL314W,144,0.347208319
YNL315C,268,0.345285584
YNL316C,396,0.317170706
YNL317W,490,0.29241895
YNL318C,404,0.234992418
YNL319W,56,0.423923924
YNL320W,265,0.263977185
YNL321W,140,0.363770914
YNL322C,204,0.320447899
YNL323W,266,0.38711644
YNL324W,32,0.317067067
YNL325C,181,0.353607751
YNL326C,130,0.337067837
YNL327W,129,0.359180886
YNL328C,198,0.403585404
YNL329C,343,0.32171822
YNL330C,888,0.361374888
YNL331C,106,0.355421459
YNL332W,134,0.324533489
YNL333W,125,0.294254254
YNL334C,145,0.296448172
YNL335W,92,0.41454498
YNL336W,41,0.341951708
YNL337W,28,0.616187616
YNL338W,34,0.520137785
YNL339C,156,0.408209492
YNL339W-A,6,0.759426093
YNL339W-B,6,0.759426093
YNR001C,880,0.361447811
YNR002C,279,0.293078024
YNR003C,415,0.424728343
YNR003W-A,1,0.901901902
YNR004W,71,0.389868742
YNR005C,2,0.254254254
YNR006W,470,0.380618917
YNR007C,272,0.375684508
YNR008W,293,0.39534415
YNR009W,124,0.384578127
YNR010W,190,0.458885201
YNR011C,472,0.360574558
YNR012W,664,0.291684757
YNR013C,163,0.282484939
YNR014W,85,0.28115174
YNR015W,347,0.286104548
YNR016C,773,0.286398947
YNR017W,443,0.397616578
YNR018W,119,0.423633718
YNR019W,345,0.362025794
YNR020C,216,0.386594928
YNR021W,55,0.243880244
YNR022C,123,0.646548988
YNR023W,221,0.345059992
YNR024W,198,0.370456315
YNR025C,3,0.409075742
YNR026C,242,0.388475252
YNR027W,169,0.390289698
YNR028W,313,0.245865674
YNR029C,245,0.257052971
YNR030W,206,0.395181589
YNR031C,247,0.315963737
YNR032C-A,304,0.368384832
YNR032W,528,0.269695832
YNR033W,391,0.282133796
YNR034W,516,0.326685212
YNR034W-A,169,0.395022241
YNR035C,276,0.318340079
YNR036C,659,0.477260265
YNR037C,604,0.525606733
YNR038W,677,0.437391601
YNR039C,91,0.375683376
YNR040W,10,0.268768769
YNR041C,527,0.323319524
YNR042W,2,0.541041041
YNR043W,275,0.370745291
YNR044W,117,0.362037251
YNR045W,104,0.376010626
YNR046W,437,0.424488562
YNR047W,217,0.33759566
YNR048W,96,0.556566984
YNR049C,89,0.514615739
YNR050C,392,0.321632857
YNR051C,536,0.290548011
YNR052C,287,0.366191976
YNR053C,714,0.509676343
YNR054C,468,0.482891011
YNR055C,85,0.348101042
YNR056C,92,0.322866345
YNR057C,292,0.291712946
YNR058W,413,0.291982055
YNR059W,46,0.437916177
YNR060W,133,0.321501953
YNR061C,11,0.393302393
YNR062C,2,0.63013013
YNR063W,43,0.396070489
YNR064C,225,0.275012791
YNR065C,126,0.261761762
YNR066C,126,0.261698206
YNR067C,165,0.318718719
YNR068C,38,0.39347242
YNR069C,23,0.575488532
YNR070W,99,0.332453666
YNR071C,128,0.26245777
YNR072W,349,0.214655917
YNR073C,197,0.342006982
YNR074C,778,0.281618379
YNR075C-A,8,0.227102102
YNR075W,132,0.320646404
YNR076W,137,0.439110643
YNR077C,23,0.609304957
YOL001W,264,0.415388874
YOL002C,130,0.2997459
YOL003C,150,0.357864531
YOL004W,643,0.3627967
YOL005C,609,0.453213476
YOL006C,657,0.364033745
YOL007C,95,0.302481429
YOL008W,282,0.314587637
YOL009C,181,0.408297801
YOL010W,563,0.518676758
YOL011W,139,0.348067492
YOL012C,928,0.395607892
YOL013C,395,0.366675536
YOL013W-A,3,0.243243243
YOL014W,43,0.411690761
YOL015W,89,0.377152433
YOL016C,443,0.295078374
YOL017W,49,0.421339707
YOL018C,407,0.383759681
YOL019W,68,0.325869988
YOL019W-A,3,0.241574908
YOL020W,196,0.309983453
YOL021C,655,0.319991747
YOL022C,358,0.361218761
YOL023W,786,0.34151709
YOL024W,2,0.76026026
YOL025W,31,0.423907779
YOL026C,124,0.460347444
YOL027C,213,0.340711604
YOL028C,132,0.33638942
YOL029C,8,0.410035035
YOL030W,91,0.349206349
YOL031C,567,0.420349803
YOL032W,201,0.305126022
YOL033W,643,0.387698741
YOL034W,515,0.382541765
YOL035C,1,0.196196196
YOL036W,13,0.456379456
YOL037C,1,0.902902903
YOL038W,598,0.348047044
YOL039W,510,0.51461854
YOL040C,701,0.550474869
YOL041C,828,0.411482739
YOL042W,119,0.34228346
YOL043C,404,0.273035412
YOL044W,118,0.425569637
YOL045W,639,0.235606499
YOL046C,1,0.877877878
YOL047C,58,0.426599013
YOL048C,157,0.349247337
YOL049W,256,0.33643409
YOL050C,1,0.786786787
YOL051W,254,0.416317893
YOL052C,599,0.360372058
YOL052C-A,311,0.413761028
YOL053W,24,0.389097431
YOL054W,533,0.280612695
YOL055C,213,0.310897752
YOL056W,184,0.345922009
YOL057W,132,0.325158492
YOL058W,676,0.339126108
YOL059W,495,0.291465203
YOL060C,514,0.25559801
YOL061W,565,0.276632385
YOL062C,253,0.355256442
YOL063C,92,0.335770553
YOL064C,300,0.290890891
YOL065C,324,0.260383841
YOL066C,1024,0.250926708
YOL067C,287,0.332649723
YOL068C,493,0.346855984
YOL069W,358,0.460611449
YOL070C,64,0.358514765
YOL071W,239,0.29922391
YOL072W,199,0.335959075
YOL073C,143,0.352352352
YOL075C,76,0.291923502
YOL076W,192,0.315596847
YOL077C,790,0.534450907
YOL077W-A,132,0.489595656
YOL078W,200,0.345840841
YOL080C,570,0.404546652
YOL081W,505,0.294750196
YOL082W,187,0.414211002
YOL083W,226,0.357202335
YOL084W,256,0.342666886
YOL085C,3,0.571571572
YOL085W-A,2,0.759259259
YOL086C,672,0.329055246
YOL086W-A,26,0.398552399
YOL087C,267,0.329423056
YOL088C,399,0.258938136
YOL089C,154,0.322354822
YOL090W,504,0.431212959
YOL091W,112,0.355024668
YOL092W,172,0.286105873
YOL093W,471,0.358545382
YOL094C,517,0.391524987
YOL095C,438,0.262696486
YOL096C,507,0.301781071
YOL097C,813,0.296727232
YOL097W-A,4,0.286786787
YOL098C,177,0.286224077
YOL099C,3,0.424424424
YOL100W,195,0.367244167
YOL101C,137,0.289705764
YOL102C,136,0.359830419
YOL103W,1189,0.273963619
YOL103W-A,14,0.210710711
YOL103W-B,17,0.239769181
YOL104C,163,0.342612551
YOL105C,111,0.377124873
YOL106W,7,0.414700415
YOL107W,40,0.293093093
YOL108C,296,0.34333658
YOL109W,95,0.317001212
YOL110W,92,0.382251817
YOL111C,882,0.308310578
YOL112W,183,0.358008282
YOL113W,195,0.327963861
YOL114C,625,0.347648448
YOL115W,370,0.309339069
YOL116W,125,0.346810811
YOL117W,109,0.354271703
YOL118C,11,0.712530713
YOL119C,141,0.287741642
YOL120C,661,0.530488128
YOL121C,558,0.565782629
YOL122C,287,0.373272227
YOL123W,441,0.369190052
YOL124C,462,0.508972176
YOL125W,198,0.290022346
YOL126C,854,0.310510745
YOL127W,851,0.553424164
YOL128C,715,0.247731648
YOL129W,117,0.374083485
YOL130W,175,0.268754469
YOL131W,88,0.366627992
YOL132W,63,0.30959531
YOL133W,507,0.534733945
YOL134C,2,0.764264264
YOL135C,669,0.307063416
YOL136C,187,0.29310594
YOL137W,170,0.288152859
YOL138C,138,0.364037951
YOL139C,832,0.400837135
YOL140W,437,0.313860772
YOL141W,153,0.305619345
YOL142W,386,0.406756497
YOL143C,310,0.28362879
YOL144W,274,0.46614863
YOL145C,658,0.290717769
YOL146W,184,0.458093964
YOL147C,253,0.418802201
YOL148C,236,0.414774944
YOL149W,273,0.377480044
YOL150C,1,0.196196196
YOL151W,388,0.308179313
YOL152W,129,0.326846226
YOL154W,146,0.330666283
YOL155C,360,0.327527528
YOL155W-A,2,0.49049049
YOL156W,382,0.250863429
YOL157C,180,0.312412412
YOL158C,416,0.264509702
YOL159C,97,0.405477643
YOL159C-A,30,0.441975309
YOL160W,19,0.446393762
YOL161C,95,0.518602813
YOL162W,150,0.339272606
YOL163W,150,0.344304304
YOL164W,127,0.403687152
YOL164W-A,2,0.361361361
YOL165C,108,0.342314537
YOL166C,53,0.398417285
YOL166W-A,41,0.440684587
YOR001W,920,0.417915742
YOR002W,231,0.371202371
YOR003W,315,0.275634365
YOR004W,548,0.538165903
YOR005C,566,0.354350817
YOR006C,215,0.331024047
YOR007C,588,0.311469633
YOR008C,270,0.371467764
YOR008C-A,8,0.256131131
YOR009W,148,0.382443254
YOR010C,164,0.300159916
YOR011W,221,0.305522717
YOR011W-A,4,0.29029029
YOR012W,69,0.426484455
YOR013W,30,0.354954955
YOR014W,541,0.346857023
YOR015W,19,0.307676097
YOR016C,80,0.355067568
YOR017W,116,0.311596079
YOR018W,170,0.37489254
YOR019W,61,0.349382169
YOR020C,1116,0.32535044
YOR020W-A,56,0.503557129
YOR021C,214,0.363288522
YOR022C,138,0.383862123
YOR023C,127,0.42461359
YOR024W,14,0.327684828
YOR025W,445,0.285051343
YOR026W,539,0.411853412
YOR027W,785,0.29899071
YOR028C,287,0.338205802
YOR029W,18,0.308252697
YOR030W,112,0.32965108
YOR031W,197,0.281291444
YOR032C,331,0.321412046
YOR032W-A,2,0.405405405
YOR033C,571,0.406790328
YOR034C,189,0.35771221
YOR034C-A,46,0.499129564
YOR035C,238,0.314225991
YOR036W,472,0.392309683
YOR037W,227,0.2682374
YOR038C,387,0.31818123
YOR039W,464,0.448424718
YOR040W,362,0.263033752
YOR041C,6,0.829162496
YOR042W,598,0.254167211
YOR043W,271,0.291383635
YOR044W,14,0.401973402
YOR045W,143,0.442057442
YOR046C,667,0.392441917
YOR047C,148,0.383714796
YOR048C,553,0.423226119
YOR049C,156,0.335181335
YOR050C,15,0.481214548
YOR051C,140,0.256413556
YOR052C,155,0.314417643
YOR053W,6,0.687354021
YOR054C,239,0.249772785
YOR055W,4,0.941941942
YOR056C,533,0.495161202
YOR057W,257,0.312978348
YOR058C,350,0.428691549
YOR059C,102,0.38158747
YOR060C,63,0.563388786
YOR061W,708,0.386394869
YOR062C,86,0.458830924
YOR063W,973,0.529685904
YOR064C,164,0.359695061
YOR065W,610,0.435547022
YOR066W,79,0.359460727
YOR067C,170,0.392527822
YOR068C,90,0.352797242
YOR069W,328,0.308116043
YOR070C,295,0.323180808
YOR071C,147,0.309854072
YOR072W,69,0.328168748
YOR072W-A,1,0.970970971
YOR072W-B,46,0.269878574
YOR073W,158,0.572426857
YOR073W-A,1,0.803803804
YOR074C,867,0.349741899
YOR075W,202,0.469261341
YOR076C,484,0.344532549
YOR077W,116,0.313891478
YOR078W,339,0.555295709
YOR079C,111,0.399597796
YOR080W,225,0.399221444
YOR081C,206,0.321505972
YOR082C,27,0.339265191
YOR083W,204,0.399904807
YOR084W,87,0.373212293
YOR085W,310,0.397859149
YOR086C,144,0.287565343
YOR087W,109,0.401245282
YOR089C,467,0.393260498
YOR090C,327,0.300511521
YOR091W,630,0.320352098
YOR092W,110,0.272718173
YOR093C,384,0.255750542
YOR094W,450,0.33212101
YOR095C,840,0.338537347
YOR096W,711,0.58838867
YOR097C,34,0.342990049
YOR098C,268,0.393647379
YOR099W,101,0.311638371
YOR100C,248,0.313680616
YOR101W,793,0.312654395
YOR102W,3,0.332665999
YOR103C,205,0.393842623
YOR104W,70,0.3996568
YOR105W,59,0.408917392
YOR106W,347,0.40030232
YOR107W,268,0.279522059
YOR108W,451,0.319738808
YOR109W,281,0.348230793
YOR110W,163,0.300674908
YOR111W,271,0.207414056
YOR112W,122,0.36205878
YOR113W,366,0.279194495
YOR114W,30,0.404270938
YOR115C,168,0.430913056
YOR116C,1032,0.352265056
YOR117W,612,0.345451661
YOR118W,9,0.240129018
YOR119C,515,0.36737903
YOR120W,440,0.33964419
YOR121C,2,0.564064064
YOR122C,468,0.33326275
YOR123C,298,0.364327415
YOR124C,519,0.310697981
YOR125C,255,0.33132348
YOR126C,124,0.320925764
YOR127W,467,0.353904225
YOR128C,863,0.297408649
YOR129C,34,0.407319084
YOR130C,172,0.285972019
YOR131C,391,0.213108249
YOR132W,297,0.29515711
YOR133W,1079,0.421938157
YOR134W,228,0.275306008
YOR135C,31,0.547999613
YOR136W,523,0.340236987
YOR137C,111,0.240249258
YOR138C,66,0.355871023
YOR139C,1,0.810810811
YOR140W,303,0.313290188
YOR141C,461,0.300860513
YOR142W,760,0.337266214
YOR142W-A,14,0.210710711
YOR142W-B,14,0.223866724
YOR143C,274,0.303573647
YOR144C,428,0.387646993
YOR145C,745,0.523297794
YOR146W,3,0.322655989
YOR147W,125,0.343007007
YOR148C,88,0.479081354
YOR149C,131,0.380365098
YOR150W,711,0.45365478
YOR151C,1130,0.366358394
YOR152C,70,0.376347776
YOR153W,412,0.333943166
YOR154W,218,0.365838315
YOR155C,94,0.471045514
YOR156C,385,0.402189202
YOR157C,451,0.365545146
YOR158W,188,0.575091048
YOR159C,512,0.437282986
YOR160W,217,0.377183635
YOR161C,200,0.387162162
YOR162C,174,0.360970166
YOR163W,500,0.410914915
YOR164C,150,0.363049716
YOR165W,147,0.396117206
YOR166C,100,0.406776777
YOR167C,524,0.635803743
YOR168W,817,0.377193595
YOR169C,22,0.294385294
YOR170W,3,0.467801134
YOR171C,390,0.309714843
YOR172W,83,0.429996261
YOR173W,396,0.430809597
YOR174W,147,0.551755837
YOR175C,243,0.40663709
YOR176W,544,0.307886931
YOR177C,116,0.372286079
YOR178C,272,0.37084879
YOR179C,307,0.308911517
YOR180C,465,0.330448728
YOR181W,272,0.444308279
YOR182C,431,0.647015925
YOR183W,22,0.442305942
YOR184W,535,0.30240708
YOR185C,588,0.312422967
YOR186W,6,0.400066733
YOR187W,997,0.394571101
YOR188W,112,0.353648291
YOR189W,74,0.536982929
YOR190W,155,0.328870806
YOR191W,597,0.346634742
YOR192C,165,0.312397246
YOR192C-A,15,0.216149483
YOR192C-B,14,0.210782211
YOR192C-C,7,0.476333476
YOR193W,59,0.463463463
YOR194C,299,0.44872297
YOR195W,206,0.545394909
YOR196C,438,0.330403463
YOR197W,285,0.340386
YOR198C,365,0.268473953
YOR200W,33,0.468953802
YOR201C,539,0.272136701
YOR202W,1138,0.298733707
YOR203W,3,0.651651652
YOR204W,792,0.30009555
YOR205C,343,0.296436378
YOR206W,678,0.554183977
YOR207C,1077,0.417282649
YOR208W,294,0.33708198
YOR209C,539,0.269974984
YOR210W,617,0.467118658
YOR211C,533,0.293454806
YOR212W,430,0.374395326
YOR213C,230,0.383318101
YOR214C,21,0.339434673
YOR215C,279,0.252959052
YOR216C,191,0.314502985
YOR217W,379,0.447141072
YOR218C,6,0.364864865
YOR219C,273,0.293564627
YOR220W,202,0.334294691
YOR221C,376,0.284808745
YOR222W,105,0.30691644
YOR223W,66,0.48020748
YOR224C,735,0.445098159
YOR225W,5,0.242842843
YOR226C,380,0.285872715
YOR227W,47,0.351862501
YOR228C,76,0.347900532
YOR229W,74,0.323472121
YOR230W,93,0.335270755
YOR231C-A,4,0.448698699
YOR231W,359,0.32272105
YOR232W,957,0.34168233
YOR233W,355,0.274849497
YOR234C,565,0.536345195
YOR235W,39,0.353738354
YOR236W,884,0.308848441
YOR237W,223,0.277735134
YOR238W,6,0.262929596
YOR239W,336,0.332421707
YOR241W,409,0.270018184
YOR242C,32,0.423704955
YOR243C,514,0.422870341
YOR244W,699,0.330897421
YOR245C,316,0.363201809
YOR246C,318,0.262542417
YOR247W,115,0.349688819
YOR248W,54,0.378193008
YOR249C,130,0.502356202
YOR250C,182,0.346357346
YOR251C,411,0.321477195
YOR252W,262,0.398356372
YOR253W,342,0.302194007
YOR254C,603,0.350712238
