,genes,smf,dmf,rank,positive_rank,negative_rank,positive_weighted_rank,negative_weighted_rank,absolute_weighted_rank
4244,YMR218C,0.8006000000000248,0.00014603037843707482,4090.0,0.22446651561287295,-0.2452681404396399,5.488178865840415e-05,-5.9967760498689465e-05,0.00011484954915709363
4245,YMR219W,1.0420000000001437,0.0001858780130352027,5147.0,0.30830122296210105,-0.3151308383826216,5.989920788072683e-05,-6.122611975570656e-05,0.0001211253276364334
4246,YMR220W,0.9260826214628952,0.00016495922555667057,5113.0,0.3482524337060741,-0.3021953755241773,6.81111742041999e-05,-5.91033396292152e-05,0.00012721451383341509
4247,YMR221C,1.0021999999999165,0.0001791110195044557,5119.0,0.2902978380066042,-0.2622201086508517,5.670987263266345e-05,-5.122486982825779e-05,0.00010793474246092124
4248,YMR222C,1.0315000000000472,0.00018322292226148908,5038.0,0.25593239375019605,-0.32063417377258224,5.080039574239698e-05,-6.364314683854352e-05,0.0001144435425809405
4249,YMR223W,0.8822000000000113,0.00015740630825393888,5163.0,0.33831591136116146,-0.3283193586135506,6.552700200681027e-05,-6.359081127514054e-05,0.0001291178132819508
4250,YMR224C,0.6739999999999794,0.00011949737887814072,5146.0,0.33135250501531344,-0.38262598051972013,6.439030412268042e-05,-7.435405762139919e-05,0.00013874436174407962
4251,YMR225C,0.99619999999983,0.00017790177402494302,5049.0,0.3301911210800731,-0.28333308074336616,6.53973303783072e-05,-5.6116672755667685e-05,0.00012151400313397491
4252,YMR226C,1.0151999999998735,0.0001816569897894594,5073.0,0.30816927727339705,-0.2457123644957284,6.0746949984899865e-05,-4.84353172670468e-05,0.00010918226725194666
4253,YMR227C,0.8233936715620165,0.00014349310366548656,5119.0,0.2638043992069722,-0.30013984636476443,5.15343620251948e-05,-5.863251540628334e-05,0.00011016687743147814
4254,YMR229C,0.7806662702125141,0.00013803297980485857,5110.0,0.3966135959143343,-0.35440062072831435,7.761518511043723e-05,-6.935432890965056e-05,0.00014696951402008777
4255,YMR230W,0.8006999999998456,0.0001431199313158429,5177.0,0.3727744306858632,-0.3396644820370835,7.200587805405893e-05,-6.561029206820235e-05,0.0001376161701222613
4256,YMR230W-A,1.0239999999999458,0.00018702128168008296,4078.0,0.2568029710559612,-0.2682151718475101,6.297277367728328e-05,-6.577125351827125e-05,0.00012874402719555454
4257,YMR231W,0.20899999999998667,3.814263894581384e-05,3224.0,0.11379308572899642,-0.09389703767647904,3.529562212437854e-05,-2.9124391338858265e-05,6.442001346323679e-05
4258,YMR232W,1.017200000000058,0.00018155483532502405,5155.0,0.2795886927646823,-0.2698348087027937,5.4236409847659026e-05,-5.2344288788126814e-05,0.00010658069863578585
4259,YMR233W,0.9903000000001628,0.00017653009217541982,5118.0,0.30332508123623386,-0.3043499207383171,5.9266330839436086e-05,-5.9466573024290185e-05,0.00011873290386372627
4260,YMR234W,1.0231999999998576,0.00018231154986326904,5043.0,0.256883441069772,-0.2621390210188105,5.0938616115362266e-05,-5.198076958532829e-05,0.00010291938570069057
4261,YMR235C,0.7479704657679193,0.00013322284251156608,5159.0,0.5830824427884427,-0.6381376771956196,0.0001130223769700412,-0.000123694064197639,0.00023671644116768023
4262,YMR236W,0.7921121663311994,0.00014297124384772292,5103.0,0.5359163880423334,-0.3972150558997768,0.000105019868321053,-7.783951712713634e-05,0.0001828593854481893
4263,YMR237W,1.0025000000000464,0.00018676849209187972,3507.0,0.22966090018204025,-0.2232257011379468,6.548642719761626e-05,-6.365146881606696e-05,0.0001291378960136832
4264,YMR238W,1.0328000000000366,0.00018437500724199774,5178.0,0.2826797090271725,-0.2938746714457671,5.459245056530949e-05,-5.6754474979870044e-05,0.00011134692554517956
4265,YMR239C,0.7590921356565227,0.0001320651342998217,5156.0,0.4754001657199206,-0.4529470541936961,9.220329048097762e-05,-8.784853649994106e-05,0.00018005182698091867
4266,YMR240C,0.7794280144211816,0.00013167908803193265,5118.0,0.3998746677633659,-0.4077864507078791,7.813104098541733e-05,-7.96769149487845e-05,0.00015780795593420182
4267,YMR241W,0.9332000000001794,0.00016647056470189364,5197.0,0.29218125267488537,-0.310776336506154,5.6221137709233274e-05,-5.979917962404349e-05,0.00011602031733327675
4268,YMR242C,0.4160000000000007,7.856369902230856e-05,3459.0,0.30326212274530995,-0.1961002817157347,8.767335147305868e-05,-5.66927671915972e-05,0.0001443661186646559
4269,YMR242W-A,0.4794999999999766,8.888064825318907e-05,3273.0,0.16109850693076047,-0.1810953485066067,4.922044208089229e-05,-5.5330078981548034e-05,0.00010455052106244031
4270,YMR243C,0.8052999999999887,0.00014315766025289474,5157.0,0.2745677130690717,-0.33114210799829275,5.324175161316108e-05,-6.421215978248842e-05,0.00011745391139564949
4271,YMR244C-A,1.0245000000002162,0.0001829600595167952,5144.0,0.2724971801443941,-0.2614501015965175,5.297379085233167e-05,-5.0826225038203246e-05,0.00010380001589053493
4272,YMR244W,1.0245000000002151,0.00018249532806555646,5141.0,0.3233515198248511,-0.317150871011221,6.289661930069073e-05,-6.169050204458685e-05,0.00012458712134527758
4273,YMR245W,1.012499999999917,0.0001765216079787446,4043.0,0.27045298518654903,-0.3160120136440855,6.68941343523495e-05,-7.816275380758978e-05,0.00014505688815993927
4274,YMR246W,1.0249999999999686,0.00017983281586564728,4111.0,0.22467041949368466,-0.21532658568572965,5.465103855355988e-05,-5.237815268443922e-05,0.00010702919123799909
4275,YMR247C,1.005199999999836,0.00017910966666991816,5042.0,0.2738370290678804,-0.2542422800986133,5.431119180243562e-05,-5.042488696918154e-05,0.00010473607877161717
4276,YMR247W-A,1.0144999999999984,0.00016259237800171598,536.0,0.04571417065141287,-0.03765552975112945,8.528763181233743e-05,-7.025285401330122e-05,0.00015554048582563863
4277,YMR250W,1.0282999999999485,0.00018317585607857104,5116.0,0.2547302902920764,-0.2559903609547819,4.979090897030422e-05,-5.003720894346792e-05,9.982811791377214e-05
4278,YMR251W,1.0240000000000091,0.00018048541359328164,4085.0,0.2407331632101344,-0.16972734781304966,5.8931006905785645e-05,-4.154892235325573e-05,0.00010047992925904138
4279,YMR251W-A,0.9844999999999392,0.00017257602088789398,4079.0,0.20099988346435085,-0.20284229536454054,4.927675495571239e-05,-4.972843720631051e-05,9.90051921620229e-05
4280,YMR252C,1.0151999999999215,0.00017832822807818557,4023.0,0.2145928286648166,-0.17247519650897716,5.33414935781299e-05,-4.287228349713576e-05,9.621377707526566e-05
4281,YMR253C,1.0162000000000253,0.00018115208486567071,5130.0,0.2324472162687962,-0.2294730525269872,4.5311348200545065e-05,-4.473158918654721e-05,9.004293738709227e-05
4282,YMR254C,1.0145000000001212,0.0001781782387615265,4061.0,0.24109127678260855,-0.20744702835564133,5.93674653490787e-05,-5.1082745224240664e-05,0.00011045021057331936
4283,YMR255W,0.9978000000000832,0.00017804694094841796,5102.0,0.2670464503429347,-0.2381611081878304,5.2341522999399186e-05,-4.667995064441991e-05,9.90214736438191e-05
4284,YMR256C,0.74200000000012,0.0001311377093647417,5173.0,0.3427204700409012,-0.4311922993437327,6.625178233924246e-05,-8.335439770804808e-05,0.00014960618004729054
4285,YMR257C,0.7449999999999269,0.00013518639294509205,4098.0,0.34795620763679136,-0.3934284955714787,8.490878663660111e-05,-9.600500135956044e-05,0.0001809137879961616
4286,YMR258C,0.9930000000000488,0.00017410998318965104,4146.0,0.2638579453911176,-0.2610625822064296,6.36415690764876e-05,-6.29673377246574e-05,0.000126608906801145
4287,YMR259C,1.0360000000000391,0.00018165749676765463,4092.0,0.2204436933570808,-0.20445117025348647,5.387187032186725e-05,-4.996362909420492e-05,0.00010383549941607216
4288,YMR260C,0.6430999999999466,0.0001209394778636906,4035.0,0.31267631830957315,-0.3192068705200503,7.74910330383081e-05,-7.910950942256513e-05,0.00015660054246087322
4289,YMR261C,1.0225000000000335,0.00018233797682725258,5162.0,0.2526792673018429,-0.2435057052046118,4.8949877431585215e-05,-4.717274413107551e-05,9.612262156266074e-05
4290,YMR262W,0.9801999999999708,0.000174990523983226,5197.0,0.2998372001894141,-0.26842377841854426,5.7694285200964794e-05,-5.164975532394541e-05,0.00010934404052491021
4291,YMR263W,0.889799999999935,0.00015833747322030022,5193.0,0.4139065631278554,-0.4189455413900368,7.970471078911136e-05,-8.06750512979081e-05,0.00016037976208701946
4292,YMR264W,1.019000000000059,0.00018174012979266298,5107.0,0.28526615757132684,-0.2671762525715615,5.5857873031393554e-05,-5.2315694648827395e-05,0.00010817356768022093
4293,YMR265C,1.0309999999999555,0.00018088279514707757,4052.0,0.1716420191982433,-0.1581589212383646,4.235982704793763e-05,-3.903231027600312e-05,8.139213732394075e-05
4294,YMR266W,1.02700000000004,0.0001828393493486101,4996.0,0.236592439754346,-0.2136424218376306,4.7356373049308646e-05,-4.276269452314464e-05,9.01190675724533e-05
4295,YMR267W,0.5655000000000062,0.00010394116822651072,4235.0,0.2748470245197979,-0.2205500815694824,6.489894321600896e-05,-5.2077941338720754e-05,0.00011697688455472971
4296,YMR268C,0.8868873773358086,0.00015857376264763028,5101.0,0.7152896149171021,-0.6773314101181828,0.00014022537049933388,-0.00013278404432820676,0.00027300941482754065
4297,YMR269W,0.6644999999999303,0.00011770095567969639,5098.0,0.3629965913905002,-0.3899773004247372,7.12037252629463e-05,-7.649613582282016e-05,0.00014769986108576646
4298,YMR270C,0.8452068470316889,0.00015363347027443314,4098.0,0.3001802570450118,-0.32062747676245257,7.325042875671346e-05,-7.823998944910995e-05,0.0001514904182058234
4299,YMR271C,1.0016999999998628,0.00017801054402027196,4911.0,0.2362540834195652,-0.2416865814392221,4.810712348189069e-05,-4.92133132639426e-05,9.732043674583328e-05
4300,YMR272C,0.7956999999999297,0.00013895795741559872,4920.0,0.5568132955389594,-0.7082405381193335,0.00011317343405263403,-0.00014395132888604342,0.0002571247629386774
4301,YMR272W-B,1.047999999999876,0.00019137843067276156,4143.0,0.18358095286399434,-0.2142584675320568,4.431111582524604e-05,-5.1715777825743846e-05,9.602689365098988e-05
4302,YMR273C,1.0203000000000906,0.00018199650025467048,5185.0,0.3033109232352866,-0.28137139832771085,5.849776725849307e-05,-5.426642204970315e-05,0.00011276418930819624
4303,YMR274C,0.9886999999999252,0.00017535206887825684,5149.0,0.31905614896547657,-0.3813493967199033,6.196468226169677e-05,-7.406280767525797e-05,0.0001360274899369547
4304,YMR275C,0.9089999999998712,0.00016193119493922877,5206.0,0.36301342063462666,-0.3532577097143248,6.972981571929056e-05,-6.785587969925563e-05,0.00013758569541854617
4305,YMR276W,1.0388000000001003,0.00018542217029324928,5159.0,0.27635614567484285,-0.2593477123831995,5.3567773924179656e-05,-5.027092699810031e-05,0.00010383870092227995
4306,YMR277W,0.8939830672213267,0.00017117988369429033,5187.0,0.7092075699388083,-0.6191449109421905,0.00013672789086925164,-0.00011936474087954319,0.0002560926317487948
4307,YMR278W,1.037000000000105,0.00018540788799858545,5194.0,0.3200738610833362,-0.2618776764114393,6.162376994288336e-05,-5.0419267695694895e-05,0.00011204303763857827
4308,YMR279C,0.9266999999999832,0.0001647713642643069,5064.0,0.278630133749463,-0.2713207865766032,5.5021748370747046e-05,-5.3578354379266025e-05,0.00010860010275001308
4309,YMR280C,1.0182999999999025,0.0001810117262532755,5127.0,0.284615374361357,-0.3107636106741918,5.5513043565702554e-05,-6.061314817128765e-05,0.00011612619173699021
4310,YMR281W,0.7002531928084624,0.00011723817464969846,2925.0,0.32621618760037113,-0.5045619180119914,0.00011152690174371665,-0.00017249980102974064,0.00028402670277345726
4311,YMR282C,0.7680000000000257,0.00013635015439715127,5120.0,0.3581352774665928,-0.3935843295298098,6.994829638019391e-05,-7.687193936129099e-05,0.0001468202357414849
4312,YMR283C,1.0034999999999117,0.00017910563390402052,5201.0,0.2958982209663105,-0.2777367422730091,5.689256315445307e-05,-5.3400642621228444e-05,0.00011029320577568152
